ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
WEC2,2025-04-22,109.13,98.7723,19.3834,3.8843,4.1095,30.636728,0.803525,310.1754,31.017543
WEC2,2025-04-23,108.76,98.7723,19.5704,3.9054,4.1068,30.487067,0.800561,308.6602,30.866021
WEC2,2025-04-24,108.91,98.7723,19.8843,3.8515,4.104,30.66606,0.797991,310.4724,31.047239
WEC2,2025-04-25,107.73,98.7723,19.9867,3.8104,4.1013,29.664703,0.788695,300.3344,30.033435
WEC2,2025-04-28,108.54,98.7723,19.0225,3.7468,4.0931,29.5554,0.79785,299.2277,29.922773
WEC2,2025-04-29,109.15,98.7723,20.7274,3.6983,4.0903,30.98337,0.790209,313.6849,31.368494
WEC2,2025-04-30,109.52,98.7723,19.2775,3.6544,4.0876,30.272039,0.799792,306.4832,30.64832
WEC2,2025-05-01,108.79,98.7723,19.4697,3.7173,4.0849,29.934751,0.795655,303.0684,30.30684
WEC2,2025-05-02,108.62,98.7723,17.4515,3.8131,4.0821,28.798402,0.811809,291.5637,29.156366
WEC2,2025-05-05,108.7,98.7723,18.3314,3.8481,4.0739,29.439257,0.806516,298.0519,29.805187
WEC2,2025-05-06,109.76,98.7723,18.5546,3.8233,4.0712,30.370465,0.811118,307.4797,30.74797
WEC2,2025-05-07,109.62,98.7723,18.9256,3.7998,4.0684,30.412591,0.806834,307.9062,30.79062
WEC2,2025-05-08,107.96,98.7723,19.0621,3.8881,4.0657,29.336206,0.797632,297.0086,29.700855
WEC2,2025-05-09,107.62,98.7723,20.1817,3.9023,4.063,29.762925,0.789045,301.3288,30.132878
WEC2,2025-05-12,104.97,98.7723,17.1982,3.9817,4.0548,25.995883,0.792038,263.1901,26.319012
WEC2,2025-05-13,103.56,98.7723,18.0592,4.0232,4.052,25.529414,0.77572,258.4674,25.846745
WEC2,2025-05-14,102.24,98.7723,18.7606,4.0637,4.0493,25.03862,0.762167,253.4985,25.34985
WEC2,2025-05-15,104.91,98.7723,15.9497,4.0017,4.0465,25.213381,0.802857,255.2678,25.526783
WEC2,2025-05-16,106.47,98.7723,17.8044,3.989,4.0438,27.518795,0.799036,278.6085,27.860853
WEC2,2025-05-19,107.26,98.7723,18.3339,3.9915,4.0356,28.457573,0.80062,288.113,28.811301
